gene,GSM1377859,GSM1377860,GSM1377861,GSM1377862,GSM1377863,GSM1377864,GSM1377865,GSM1377866,GSM1377867,GSM1377868,GSM1377869,GSM1377870,GSM1377871,GSM1377872,GSM1377873,GSM1377874,GSM1377875,GSM1377876,GSM1377877,GSM1377878,GSM1377879,GSM1377880,GSM1377881,GSM1377882,GSM1377883,GSM1377884,GSM1377885,GSM1377886,GSM1377887,GSM1377888,GSM1377889,GSM1377890,GSM1377891,GSM1377892,GSM1377893,GSM1377894,GSM1377895,GSM1377896,GSM1377897,GSM1377898,GSM1377899,GSM1377900,GSM1377901,GSM1377902,GSM1377903,GSM1377904,GSM1377905,GSM1377906,GSM1377907,GSM1377908,GSM1377909,GSM1377910,GSM1377911,GSM1377912,GSM1377913,GSM1377914
ENSMUSG00000026189,410.694,400.51,304.915,375.157,449.573,560.59,54.1276,472.767,570.3,52.8118,50.728,37.4422,72.5174,33.6757,39.0944,75.9051,65.6921,102.681,96.2429,76.6366,126.341,122.132,119.083,47.4658,93.4173,159.942,77.4436,102.609,111.4,16.9653,1.02638,13.3997,48.4798,15.8545,18.0691,19.8688,13.4285,0.474468,0,48.1311,50.7224,14.8543,5.15414,5.51644,15.1226,32.0485,30.6508,40.1643,0.376051,0,22.3165,0.369675,24.9487,0,0,0
ENSMUSG00000026192,48.3069,39.1964,48.6788,57.4941,23.1842,30.6291,0.126247,32.5333,50.2748,13.2987,4.20331,13.376,3.54572,11.5529,0.489859,2.85432,4.83067,2.70343,0.889684,0.5774,0.121439,26.8002,24.1074,0.131794,0,0,1.00749,19.5678,0.181122,78.8518,72.3531,68.7861,71.6706,36.3745,20.9107,24.2507,51.6341,6.37484,0.861343,0,26.105,19.1454,20.1978,19.8822,76.6021,35.3514,30.4845,27.5004,57.1246,2.55933,62.5388,107.119,30.8818,0,0.196617,0.348524
ENSMUSG00000026193,2.80184,5.32605,5.08783,2.38702,3.90491,4.00078,0.0661761,3.58931,2.44371,0,0,0,0,0,0.0536526,0.0173508,0.551655,7.56532,2.89596,0,0,0.226447,4.95402,0,0,0,0.123036,0,0,2.71891,4.6475,0.222393,3.11638,0.916879,0.182449,1.7216,4.21598,0,0,0,0,0.0212031,0.129278,0,0,0.302475,0.829006,0.0447037,0,0.537153,30.1863,12.2499,17.4042,0,0,0
ENSMUSG00000026196,3.09118,3.00774,5.00355,1.05292,4.06796,2.61859,0,3.32117,4.45616,0.0726672,0.329892,6.11046,0.13409,6.23021,2.33475,0.0757982,0,0,0.030913,0.0457037,0.0283352,1.29443,2.1558,0,10.1264,1.60261,0.171565,0.0448806,5.90492,3.1432,6.24307,1.65819,2.10135,1.21286,0.325254,1.53339,2.15011,1.30351,2.92598,0.454271,10.8686,0.065797,2.52102,0.37972,7.84198,4.3318,4.48794,9.6742,7.1949,0,6.51639,26.3587,5.73664,0,0,0
ENSMUSG00000026197,11.4536,28.5193,0,15.8883,3.73743,23.511,0,12.9359,2.57676,19.2795,0,0,0,0,0,0,0,13.9976,0.203208,0,0,29.2902,0,0,0,0,0,0,0,56.2524,10.0726,30.4641,22.2118,16.6945,19.6362,35.036,26.5674,0,6.3839,0,0,18.8704,6.35438,27.6135,48.0634,2.38661,36.9008,69.9079,5.70994,86.2598,69.6191,113.211,60.1064,0,340.427,0.53587
ENSMUSG00000026198,0.136928,13.4888,7.27888,6.84699,0,5.5447,0,0.542973,0,0,16.094,1.06211,0,4.8481,0,0.112109,20.7652,0.0679233,0.0519596,0,0,0,5.61109,0,0,0,1.0964,15.3795,0,9.00575,30.6787,5.42782,13.0185,0.867066,0,0,16.4325,0,19.4786,0.958462,0,2.33356,25.507,25.3089,35.136,4.15252,57.3659,0.924744,5.17068,39.8591,59.0784,1.14087,75.1508,8.66281,0,0
ENSMUSG00000026199,5.56741,7.13727,0.18322,6.61961,10.5844,5.74346,1.85722,8.05628,5.20396,4.06119,31.8814,23.234,16.393,10.1789,0.617788,26.6517,0.622853,15.3301,9.21656,9.76016,6.16695,2.19438,0.45497,7.72766,0,4.69E-05,0,1.01133,0.343208,18.4335,3.93777,17.3887,22.9836,0.211926,1.92047,4.66915,2.30503,0.214474,0,0,0,4.74736,40.0423,6.89074,54.4073,2.70082,13.7652,37.2413,0.502073,33.4642,30.6779,44.3995,31.2312,3.13917,3.20678,0.336517
ENSMUSG00000026200,0.191687,2.74E-122,0,0.214022,2.17E-120,0,40.6944,0.239947,0.232683,0.481708,0.0643099,1.5518,16.756,9.42803,0.466142,8.15E-83,2.56E-71,4.07E-113,1.14E-46,0,3.83E-50,0.0990143,0,0,0,0.495392,0,0,0,2.30355,1.01228,0.874768,24.6111,0.702209,0.159951,0.4107,0.44274,0.403968,0,0,0,0.29707,0.340172,1.36463,0.131396,1.84364,7.5666,1.82E-133,1.73E-215,0.107749,2.90624,0.159003,5.91179,1.87E-219,0.161369,0.0772539
ENSMUSG00000026201,1.50072,3.93313,7.86E-08,1.04E-07,6.29722,1.02578,0,3.55E-08,1.92E-07,36.6177,16.5233,9.39356,19.3498,13.9488,22.3978,1.94E-08,5.40979,3.39723,2.407,53.64,86.8406,150.352,11.8773,139.143,152.841,1.65738,169.457,154.876,90.2224,198.926,164.045,37.8867,83.048,45.9766,198.385,101.882,98.5505,33.6077,119.852,85.437,98.026,74.985,37.0291,137.069,39.8534,66.927,189.241,160.143,133.453,0.0354643,115.91,227.058,170.337,0,0.000188483,0
ENSMUSG00000026202,45.2001,38.5858,56.8423,48.0563,20.7276,42.9123,0,46.406,31.1428,36.2233,15.3066,21.6342,13.921,53.5584,37.3441,52.8939,20.7653,47.1686,50.0495,51.0052,80.2663,55.6857,64.5312,71.9354,43.7637,3.12523,32.2367,36.5595,85.8224,5.45454,48.5045,10.9082,19.1253,12.4183,53.5752,15.3689,49.698,1.41564,33.5034,1.55582,26.1081,8.09613,19.4085,22.7475,40.6219,0.571312,23.0935,0.201145,36.5898,112.259,137.091,146.394,116.968,11.9821,1.67087,1.04694
ENSMUSG00000026203,7.98146,2.44667,0.949927,7.68852,1.75397,0,0,7.25546,3.22499,0,0.711748,0,8.38638,0,0.691934,0,0,5.07902,0,0,0,18.0205,0,0,0,0,0,0,0,4.26021,0,0,0,0,8.79938,0.258236,16.3044,0,0,0,0,0.53368,0,0,0,5.22934,0,0,0.25334,2.83602,6.80508,0,14.7459,0,0,0
ENSMUSG00000026204,3.01762,0,7.76292,1.32235,0.783224,1.46684,0,0,1.13891,0,0,0,0,0,0,0,0,0,0,7.10127,0.0717448,0,0,0.0756641,0,0,0,0,0,0,0,0,0,0,0,0.544559,0.0461975,0,0,0,0,0,0,0,0,0.0686432,0.0571034,0,0.270061,0,11.7921,0.178102,6.57014,0,0.0969251,0.320412
ENSMUSG00000026205,4.94482,10.9977,16.5556,6.11247,4.16771,4.76571,3.7354,4.24378,11.9655,0,4.8567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754413,0,0,0,0.291384,0,0,0,0,0
ENSMUSG00000026207,0.247977,0,0,0,0.039871,0,0,0,0,0,2.40752,2.74339,6.36679,1.38459,0.0196324,1.21582,1.22937,1.42371,1.44507,0,1.44204,5.29372,0,0.456041,1.33447,0,0.919175,1.0594,0,4.51165,4.78192,6.98387,4.29256,3.1536,3.5048,0,1.40382,4.21187,6.5979,3.60897,3.70033,5.14693,6.89095,0.0455947,1.54888,4.85397,3.02396,4.71645,4.91402,3.22803,0,0,2.36292,0,2.34475,0
ENSMUSG00000026208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89786,0.293407,0,6.94559,3.22693,0.580018,192.266
ENSMUSG00000026209,3.40716,2.85143,5.72451,0.932001,5.50952,6.52398,0,0.76536,0,39.3915,21.0385,32.4793,24.4762,30.8323,33.6502,0.331359,20.2176,9.50191,27.9214,0.475854,5.47201,65.2529,5.48038,16.1179,8.8571,0.105177,23.5738,64.567,93.3406,39.3766,40.4317,20.6255,39.1332,45.9338,29.1421,40.9888,62.2985,41.318,12.2779,39.7446,65.5989,15.3783,50.853,79.7174,37.0026,88.8606,48.5754,97.8076,35.1858,17.84,114.064,163.647,95.2714,0,0.212785,0
ENSMUSG00000026211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771879,0,0,0,0,0,0,0.109534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41063,0,0,0,0,0
ENSMUSG00000026213,0,0.485694,0.096603,0,1.06025,1.7728,0,0,0,1.54141,11.6928,2.74849,29.9114,10.155,20.7306,0,5.76756,0,10.2038,5.14021,30.0413,2.51658,1.56147,0,5.42333,0.166058,7.66768,5.32623,0.748768,7.64795,22.7662,13.7287,19.6481,16.9278,12.0042,22.2815,2.41954,1.72431,10.9835,0.0958462,3.33033,12.1962,15.6051,9.38998,15.4237,6.55262,40.1984,10.2139,16.2698,0.767191,14.451,0.170345,22.0002,0,0,0
ENSMUSG00000026219,40.0533,37.0299,38.4359,31.8747,31.8375,36.726,115.86,43.7838,63.2722,35.7855,36.5902,21.2374,32.3562,28.0584,27.64,43.9583,27.4649,22.9602,23.7826,53.9853,54.1909,31.7872,46.9728,36.0504,17.5491,38.3332,35.2554,40.7007,33.6842,29.8229,21.0491,18.6872,20.3486,22.0093,19.0113,15.441,27.2998,44.6696,16.8069,33.4529,27.5879,8.97081,12.5758,7.49823,32.4443,22.0776,20.6668,13.0318,27.5956,8.23448,38.5522,64.2263,35.1335,7.96706,47.7906,0.94723
ENSMUSG00000026220,0,0.23489,0,0.0731925,0,0,0,0,0,0.0676979,0,3.2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05277,0,0,0,0,0,0.0671279,0,0,0,0.684909,0,0,0,0,1.09105,0,0,0,0,0,0,0
ENSMUSG00000026222,14.8853,3.66713,6.84338,7.76467,9.11179,0.84528,0,7.54905,2.06468,0,0,0.622872,0,0.0805062,2.03077,4.04065,0,0,0.884146,0.804658,0,0,0,0,0,0,0,0,0,0.130372,10.9518,0.761271,13.1721,0.232298,0,0,0,0,0,0,0.662916,0,0,9.53108,9.74988,0,0.0782739,0,0,0,0.615445,0,0,0,0,0
ENSMUSG00000026223,0,0.503883,0,0.232024,0,0.478698,0,0,0.372961,4.18587,0,0.188291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646352,0,0,0,0.163439,0,0,0,0,0.0941669,0,0.114647,0,0,0,0,0.116622,0,0,0,0.464616,0,0,0,0.381647,0,0.4776,0,0,0
ENSMUSG00000026227,0,0,0,0,0,0,0,0,0,0.149774,15.4028,0,0.0463071,0,2.21521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602497,0.0828517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026228,0,0,0,0,0,0,0.363602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215842,0,5.04014,0,0,0,0,0
ENSMUSG00000026229,97.1904,97.5854,67.8735,96.8382,112.615,103.399,0.797486,128.098,132.931,45.176,64.7306,34.726,36.5975,43.6316,53.2669,5.84882,21.9067,54.9452,72.4981,50.7492,18.5212,49.1862,36.7768,47.2065,67.6146,14.7745,32.9747,58.2712,64.2126,68.0876,58.6101,83.3052,81.0736,75.8506,74.8069,65.8029,75.7278,43.9,28.6472,60.3609,47.7786,88.0877,41.7421,37.0445,55.9265,47.5615,67.2559,6.6256,76.6919,100.662,128.797,173.771,104.804,34.0369,92.6206,14.8935
ENSMUSG00000026234,41.394,38.8026,30.4316,44.1837,42.4023,51.8722,6.61913,47.739,65.622,35.0602,29.7251,21.323,32.4642,46.3624,38.4502,9.9901,16.2994,31.876,33.8293,32.9966,28.5831,26.9262,30.1008,39.7555,45.4325,30.177,29.0882,35.9875,51.2815,92.3042,59.9385,66.7286,75.3161,69.1763,61.389,73.4785,69.8546,48.0035,28.2137,53.0197,36.9008,55.6611,53.9323,51.3754,62.2941,51.7223,53.9484,35.1478,67.0887,42.7649,58.4091,71.3295,51.6713,97.0063,60.3843,47.9923
ENSMUSG00000026235,21.1944,20.5244,27.0891,23.8051,19.0981,23.8062,14.6843,18.1473,21.6213,5.9118,0,0.965183,0,0.970494,0.0441123,0.103996,3.26598,4.35877,5.03803,7.95604,0,2.3149,0.200498,0,0,10.4315,0.031479,0,8.99279,0,1.61985,0.117389,0,0.0288252,0.0324577,0,0,0.0351576,0,0,0.658417,0.0809171,0.0648534,2.75841,1.91574,0,4.88003,2.83611,0.992383,10.9287,20.031,22.3436,23.8451,0.13638,0.042237,0.152761
ENSMUSG00000026237,0,0,0,0,0,0,0,0,0,0,0,0,22.0289,0,0.143702,0,0,0.355873,10.4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026238,14.6742,17.6824,15.9044,15.1983,15.6157,21.8312,22.4337,16.9011,10.7905,43.7571,38.476,31.723,39.0289,52.1747,44.8981,23.6233,22.4047,44.0984,47.9512,46.9278,39.2505,30.7319,43.2427,45.9908,44.0693,56.4251,29.4061,45.974,69.2797,85.0236,66.0878,74.1267,76.0894,63.6344,76.4314,76.5135,66.2448,76.9979,64.7981,73.3887,67.9501,69.4547,73.501,64.0185,59.9125,76.7846,60.5812,62.6621,66.3393,67.5557,71.7642,80.484,65.0617,348.069,125.652,194.333
ENSMUSG00000026239,124.282,100.719,120.347,122.941,124.279,153.995,49.2945,94.6118,79.2221,1.97876,14.5193,3.89653,16.0141,0.857266,3.33583,19.672,12.6332,10.7711,9.6386,9.62415,0,37.3507,17.6673,0.36492,40.4591,0,37.5942,35.236,32.5289,1.08134,16.3788,38.5995,0.982671,0.323063,28.103,14.7006,32.0705,36.8348,36.5591,0.862321,2.04831,45.4654,42.165,53.3461,17.0875,41.0392,45.3652,16.5915,33.0047,0.136195,26.9376,73.4643,31.3373,0,0,0
ENSMUSG00000026240,9.24537,20.1351,15.6064,7.89819,13.2229,13.6088,0.132814,6.0267,3.18667,18.5077,26.3367,11.4715,45.5502,26.3966,28.8795,3.71812,9.91763,33.7943,35.6361,14.7292,0,20.4577,5.3839,1.6589,50.1311,1.71136,29.8866,45.0126,26.2608,22.1419,32.271,33.5901,21.2526,11.4286,27.7236,13.2629,13.6981,4.61548,24.0544,9.86897,23.2029,18.7731,12.5875,1.54708,20.9673,1.00812,1.86841,36.185,13.3244,0.0383872,16.735,1.56905,40.4205,0,0,0
ENSMUSG00000026241,0,0,0,0,0,0,0,0,0,0,0,22.9792,0,1.67183,0,0,0.408194,0,0,8.53536,2.19502,0,0,0,0,0,44.106,0,0,0.332739,14.9149,17.1174,0,0,0,0,0,1.32378,0,0.287606,0,0,0,0,0,0,0,0,0.507799,0,0,0,0,0,0,0
ENSMUSG00000026245,102.936,103.92,51.2908,118.02,102.733,129.604,0.188572,130.646,156.315,42.795,46.9497,14.0835,24.4751,33.0594,48.771,20.1274,30.3802,30.6904,30.1831,66.2686,34.018,9.81148,6.709,56.7549,51.511,40.0876,8.38074,8.82782,17.7802,59.3475,24.2759,74.3031,76.8553,55.3958,42.0514,48.8757,70.6383,49.5507,2.86321,75.0632,42.996,54.2391,42.9987,41.5312,40.5394,42.6162,59.8603,56.3363,49.48,89.7388,92.6014,159.942,73.735,0,0,0.527637
ENSMUSG00000026246,0,3.07076,13.2818,2.35552,0.822728,0.965022,0,3.28113,0,257.459,184.628,150.599,150.774,197.827,224.144,83.8543,61.0813,169.745,191.97,166.794,132.181,154.155,108.552,112.723,210.511,183.732,152.318,187.326,297.323,294.316,224.658,240.545,276.718,287.781,295.795,277.117,265.35,281.505,227.802,291.834,310.751,252.778,247.51,192.172,284.73,321.268,256.648,222.634,275.238,69.7229,144.907,246.154,190.192,1094.68,0.648351,9.58339
ENSMUSG00000026247,0,3.81159,0,2.00489,0,0,0,0,3.46425,0,0,0,0,0,0.0731263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026248,128.754,108.894,124.284,138.734,126.608,149.765,0,122.162,64.7449,51.1725,39.4483,45.4228,117.64,78.152,62.4334,15.6923,21.0915,95.7485,110.552,89.5645,6.15909,89.3998,93.2649,138.514,12.0018,122.957,89.9147,145.56,160.755,152.441,119.232,116.172,116.359,84.4702,131.11,130.034,112.554,102.908,88.9594,97.0076,139.261,75.6745,72.8437,108.246,99.531,159.184,124.446,112.167,139.377,54.0903,130.036,222.76,85.2446,0.85723,368.492,1.45221
ENSMUSG00000026249,213.543,216.363,107.286,196.653,262.583,253.499,0.926831,252.595,307.566,12.3275,26.4733,9.84145,0.205267,11.0687,1.71666,3.46113,14.8065,1.92649,1.80155,20.2673,2.60167,51.8102,18.3413,0.194059,67.5011,32.4236,29.4101,29.2269,0.536791,23.8823,26.2145,13.4599,17.4332,10.2151,25.9231,11.6204,15.9613,0,0.372253,0,12.0075,0.294417,19.7821,5.26074,7.01397,2.42765,0.784546,0,2.87885,60.9416,35.902,52.2315,51.653,5.23145,257.639,1.71861
ENSMUSG00000026251,16.05,8.68506,0.374524,15.1879,11.5721,9.17573,0,11.1169,12.5891,0,0,0,0,0,0,0,0,0,0,0,6.91376,0.0423458,0,0,0,0,0,0,0,1.506,0.110885,1.49797,15.8027,0.767746,0,0,0,0.0757708,0.602015,0,0,29.93,0.772833,0,0.235743,22.9683,6.01037,0.066488,0,0,0,0,0,0,0,0
ENSMUSG00000026253,12.1664,22.2313,10.9929,28.461,8.74268,16.6756,0,5.39095,12.7547,0,0,0.618694,0,0,0,0,0,0,0.581087,0,0,0,0,0,8.98597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026254,45.6482,39.7026,9.1216,17.5768,37.1653,39.8703,0,30.1212,26.5539,161.498,178.952,112.175,197.299,180.733,128.668,55.3219,43.0513,173.89,165.158,160.008,154.782,158.18,201.986,308.771,297.563,287.213,139.04,173.381,358.973,175.382,158.572,157.367,180.692,168.746,184.667,193.169,156.9,172.457,211.08,198.515,177.215,188.678,153.984,152.832,156.053,186.094,203.879,182.641,121.335,170.004,126.48,244.949,110.589,20.6336,110.579,1062.61
ENSMUSG00000026255,16.4365,3.51384,12.0045,2.4422,11.3132,6.59357,0,2.62858,3.59964,10.9419,10.4508,26.7471,13.886,37.1174,17.5188,0.12167,0.249655,0,5.60196,6.68527,17.8162,20.9138,0.132784,0.173753,0.266066,0.165344,19.6721,110.404,69.8683,111.981,112.359,41.339,106.58,73.6504,109.736,56.2324,113.925,85.5614,64.2565,5.4881,23.3029,150.591,105.249,26.3536,20.7456,209.386,107.774,78.0773,82.1848,0,1.64567,0,10.124,0,0,0
ENSMUSG00000026258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0369,0,0,0,0,0
ENSMUSG00000026259,0.820292,0.970547,1.73347,0,0.528339,1.50864,0,7.45407,0,0,0,2.554,0,0.0628075,0,0,0,10.2677,0.410367,0,7.50399,1.81974,1.49933,2.36107,5.7436,0,0,0,0,0,0,0,0,0,0.0837398,0.0767825,0.978132,0.093593,0,0,1.44682,0,17.5503,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026260,145.434,138.354,100.048,150.512,162.437,160.351,0.539531,177.535,187.278,3.16189,0,0,1.2143,7.23258,5.58144,0.488309,0,2.11637,3.10372,15.938,28.1672,37.6978,2.06925,31.2573,0,42.0905,30.4313,14.6225,28.396,59.5238,53.7805,44.377,75.7652,88.1956,47.3059,41.2392,38.1702,2.30574,2.04538,28.7005,60.6029,51.4314,45.3435,2.9704,39.2944,12.4009,53.2578,32.6399,63.6341,100.202,96.3047,130.478,97.7298,761.8,225.155,54.3127
ENSMUSG00000026269,5.70843,0,2.11074,3.41348,4.43447,0.55171,0.0898981,3.53107,0,0,10.0747,0.174868,0,1.25494,20.1321,4.80466,12.8681,0,0.487102,19.2284,0,9.3788,0,3.76933,0.11696,0.153809,4.56787,1.84406,0,4.7343,1.35255,0.0547012,8.75299,0.3296,0.447628,0.0587959,5.64144,0.0723968,2.13195,3.34163,4.4067,0,0,0,0,2.12109,1.06551,0,6.00549,0,17.1494,7.40407,21.8041,0,0,0
ENSMUSG00000026270,20.1812,4.33412,1.12772,15.4838,6.5371,2.23467,28.9306,7.39666,7.41954,0.400367,0.911404,11.1995,3.81619,3.70952,7.48569,0,6.27094,1.49801,2.73971,2.4404,0.758655,17.8,2.87492,1.19703,1.81359,12.1586,4.68335,29.138,16.7118,0.106537,18.8408,0,0.452405,4.17513,4.65003,12.9764,18.181,30.8458,14.0554,58.2817,23.9872,0,2.37939,0,0,0.0911531,21.6054,0,4.04527,0,28.1993,82.1209,17.4301,0,0,0
ENSMUSG00000026271,13.0119,15.7087,31.9391,15.7149,16.7875,18.2141,0.104966,19.0398,13.6903,0.143451,5.45072,0.0598877,11.9405,3.00516,0.0831489,0.0809268,0.123907,0.048848,25.0037,21.6171,14.1707,0,0.0478483,0.057018,9.47949,14.0299,10.2243,0.255172,0.0776029,0,0,0,0,0,0,0.0540759,0,0,0.616969,0,0,0,0,0,0,0,0,0,0,0,0.0925028,0,0,0,0,0
ENSMUSG00000026273,114.491,115.745,154.35,129.844,147.657,155.815,0.623441,153.021,143.409,24.7784,0,50.7271,4.69407,28.1947,29.0268,0,0,27.2856,35.2104,47.9081,0,17.614,23.5705,0,0,0.338152,57.7827,65.8713,26.4858,88.2914,110.914,101.78,107.252,87.2894,52.7702,61.1704,46.3039,73.5122,39.2499,101.507,59.3193,65.6987,57.6822,82.9972,36.4122,76.8003,83.3587,96.8597,88.2664,188.056,36.7605,141.48,21.085,0,0,0
ENSMUSG00000026274,9.42911,5.25176,11.005,0.433966,0.356014,1.1613,0,0.147685,2.82573,0.0331259,2.78878,8.80681,6.29648,0.313722,10.8449,0.0234337,0.0235433,0,0.986721,10.5407,0,5.67912,0,19.0846,0.0269153,0.0321997,0.427093,4.58318,1.00924,3.73734,3.93561,1.84346,21.3257,8.63586,14.3407,1.73442,8.2552,8.44079,12.999,0.39743,0.393096,0.815776,0.12157,13.0474,0.028625,3.43566,0.0273843,0.0309218,0.166543,0.168337,13.2563,0.0561862,14.0511,0.15679,0.159773,0.0861401
ENSMUSG00000026275,27.2309,32.0425,30.6271,25.8888,8.22602,19.9758,7.82364,30.7037,18.9105,6.97816,14.4173,13.8738,19.9935,35.8579,22.4971,0.322741,6.30556,18.3178,24.1778,12.3004,31.033,36.597,13.4902,73.4085,55.3329,63.2542,48.5826,28.1498,39.0068,16.6745,28.907,41.5117,23.8557,14.4823,11.6196,25.3697,13.5616,19.548,52.4823,31.8516,28.0834,26.9759,13.6949,21.9175,36.2069,54.4774,25.0841,71.2774,27.3794,46.1816,25.5383,90.0239,17.0203,416.081,0.102981,0.0460643
ENSMUSG00000026276,63.1091,76.2208,41.3184,66.1941,70.0374,63.5259,30.8169,76.7427,70.9528,94.2748,99.2639,62.0002,102.607,89.6543,86.9685,60.4643,68.7294,106.639,101.112,76.0274,84.1047,59.7575,118.365,94.6225,81.0232,62.4393,40.5619,60.4626,71.7634,114.513,76.4602,87.7201,90.4243,81.8495,89.6992,101.901,95.0788,78.047,54.5622,77.9685,82.0301,80.6547,77.9859,91.3872,67.1634,80.9751,90.9289,61.2426,94.8757,71.1641,104.447,96.6444,62.8044,470.879,354.039,21.0454
ENSMUSG00000026277,70.4894,97.7077,52.622,97.7595,137.906,95.6739,0.312593,115.711,83.0685,10.369,10.2241,29.6687,4.63519,1.92609,22.4593,43.9511,45.1228,8.9562,23.6489,61.5105,35.0673,61.8447,49.1262,1.62991,38.1237,73.2429,36.0712,78.9613,14.4771,39.6291,25.1573,6.82057,11.6428,30.7975,26.9138,12.6521,40.992,75.639,12.2306,2.34269,1.56338,6.89497,0.787932,2.2583,6.11387,0.219424,0.354329,0.875766,0.531554,40.5453,42.6789,108.596,63.1083,2.71883,1.31847,0.259572
ENSMUSG00000026278,0,0,0,0,0,0,0,0,0,0,0,9.49935,0.131079,0,0.143242,0,18.6598,0,0,0,0,0,0,0,1.47917,0,0,0,0,42.0529,34.9099,17.721,15.1961,0.444564,28.3721,53.1949,30.6289,0,0,0,34.435,27.1958,0.618002,20.9055,11.1572,0,66.1803,0.361303,0,0,59.3719,30.966,78.144,0,0,0.473206
ENSMUSG00000026279,7.30707,6.13485,10.9295,8.67713,7.53122,8.47327,0,18.1493,1.40206,28.1888,7.84924,28.1858,29.5625,20.6502,35.8359,0.406712,2.01949,21.2863,24.6529,7.92206,5.04189,4.55696,0.238703,9.94078,19.6737,17.182,14.7811,37.3947,62.6301,32.7105,14.6781,17.283,20.2017,24.514,37.4033,20.6664,9.56485,47.3189,25.2558,12.9717,43.4929,29.0793,19.1542,20.3051,33.4443,42.4654,28.5735,15.4772,12.509,3.76556,27.0531,0,29.8911,0,3.32678,0
ENSMUSG00000026280,37.6054,32.2685,65.4731,43.8285,28.613,4.00689,0,18.0719,12.2955,80.1721,50.38,40.4905,64.6804,37.0575,35.6599,5.95289,10.3828,41.4021,23.2544,24.8183,42.8591,32.388,45.3095,31.6964,24.9605,10.1456,67.247,86.5352,61.3821,189.101,137.524,102.733,177.746,118.871,149.222,99.2885,162.703,111.173,163.522,95.5143,123.027,97.4238,97.3732,93.6168,91.216,120.859,138.516,113.132,83.3293,96.1945,117.256,168.914,78.5152,60.7543,407.515,38.8913
ENSMUSG00000026281,92.525,115.952,117.976,84.129,116.734,130.552,0.288364,96.5202,69.4744,144.986,145.24,86.4226,16.3428,45.6139,125.227,34.8651,23.6789,109.28,145.303,88.0226,68.2997,129.766,144.37,270.854,172.047,196.244,100.323,100.361,173.537,167.904,237.682,207.488,142.338,134.452,166.006,145.721,135.124,166.219,201.755,209.939,150.812,138.712,183.599,120.347,101.354,163.769,167.647,186.062,236.742,242.732,239.65,439.044,232.233,630.824,536.97,473.621
ENSMUSG00000026283,12.7481,17.7014,25.9361,24.3017,16.5331,20.0766,0.448099,14.051,11.536,4.50201,0.0295875,1.76387,15.7346,10.1568,11.7375,8.25354,1.95319,2.02128,3.46371,0.50083,0.17751,7.6869,0.0329984,0,9.59843,0.121396,16.8562,18.6103,11.2971,22.8945,18.4576,6.23328,4.11994,7.37341,9.09948,14.3896,16.4516,23.2423,1.83063,4.99931,0.569885,4.22307,2.89895,17.5885,15.5957,5.93778,11.0005,5.81554,14.1723,0.890824,16.4941,14.2478,14.4243,0,0,0
ENSMUSG00000026285,0,0,0,0,0,0.784169,0,0,2.42718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026288,5.60665,6.49323,2.97667,12.0489,0.521911,10.9902,1.24788,15.8644,3.98424,0,0,1.83688,0.860194,0,7.27292,0.042324,1.07564,0,1.02632,0.336417,0,0,0,0,0,0,1.34904,0,0.510397,7.75048,7.70642,1.08685,8.60604,0.196234,7.77111,0.528043,0.40159,0.800513,0,0,1.42893,2.14205,0.316672,1.59764,0,16.363,14.3623,1.44343,12.9518,6.21959,38.4623,54.2856,55.2709,0,1.31012,18.8999
